ASN,Client Prefix,NAT,Spoof Private,Spoof Routable,Adjacency Spoofing,Date
20860 (IOMART-AS),95.154.201.x/24,yes,blocked,blocked,none,2017-05-22
29180 (O2-ONLINE-AS),82.132.215.x/24,yes,blocked,blocked,none,2017-05-22
5413 (AS5413),89.145.253.x/24,yes,rewritten,rewritten,none,2017-05-22
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-22
13285 (OPALTELECOM-AS),84.13.29.x/24,yes,rewritten,rewritten,none,2017-05-22
5089 (NTL),82.30.177.x/24,yes,blocked,blocked,none,2017-05-22
5607 (BSKYB-BROADBAND-AS),188.223.254.x/24,yes,unknown,blocked,none,2017-05-22
2856 (BT-UK-AS),81.152.86.x/24,yes,rewritten,rewritten,none,2017-05-22
56478 (BCUBE-AS),88.98.241.x/24,yes,rewritten,rewritten,none,2017-05-22
5607 (BSKYB-BROADBAND-AS),151.229.186.x/24,yes,blocked,blocked,none,2017-05-22
5607 (BSKYB-BROADBAND-AS),2a02:c7f:22xx::/40,no,blocked,blocked,/64,2017-05-22
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-22
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.84.x/24,yes,blocked,blocked,none,2017-05-22
5607 (BSKYB-BROADBAND-AS),2.122.104.x/24,yes,blocked,blocked,none,2017-05-22
5607 (BSKYB-BROADBAND-AS),2a02:c7d:31xx::/40,no,blocked,blocked,/64,2017-05-22
13213 (UK2NET-AS),46.28.53.x/24,yes,blocked,blocked,none,2017-05-22
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-22
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-22
56478 (BCUBE-AS),88.98.241.x/24,yes,rewritten,rewritten,none,2017-05-22
5089 (NTL),81.109.138.x/24,yes,blocked,blocked,none,2017-05-22
5089 (NTL),77.99.239.x/24,yes,blocked,blocked,none,2017-05-22
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-22
2856 (BT-UK-AS),86.181.62.x/24,yes,blocked,blocked,none,2017-05-22
5089 (NTL),82.30.177.x/24,yes,blocked,blocked,none,2017-05-22
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-22
786 (JANET),130.88.49.x/24,no,unknown,unknown,none,2017-05-22
31655 (ASN-GammaTelecom),185.21.209.x/24,yes,blocked,blocked,none,2017-05-22
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-22
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-22
2856 (BT-UK-AS),5.80.180.x/24,yes,blocked,blocked,none,2017-05-22
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,blocked,blocked,none,2017-05-22
5089 (NTL),82.2.8.x/24,yes,blocked,blocked,none,2017-05-22
42973 (MANCHESTERMETRONET),51.179.162.x/24,yes,unknown,blocked,none,2017-05-22
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-22
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-22
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-22
56329 (GIGACLEAR),46.227.149.x/24,yes,rewritten,rewritten,none,2017-05-22
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,unknown,blocked,none,2017-05-22
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-22
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-22
786 (JANET),148.88.244.x/24,yes,unknown,unknown,none,2017-05-21
786 (JANET),129.67.39.x/24,yes,blocked,blocked,none,2017-05-21
12513 (ECLIPSE),91.85.192.x/24,yes,rewritten,rewritten,none,2017-05-21
12513 (ECLIPSE),91.85.192.x/24,yes,rewritten,rewritten,none,2017-05-21
2856 (BT-UK-AS),217.42.114.x/24,yes,blocked,blocked,none,2017-05-21
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-21
41811 (CONVERGENCE-GROUP),137.221.128.x/24,yes,blocked,blocked,none,2017-05-21
5607 (BSKYB-BROADBAND-AS),5.64.215.x/24,yes,blocked,blocked,none,2017-05-21
5607 (BSKYB-BROADBAND-AS),2a02:c7f:2xx::/40,no,blocked,blocked,/56,2017-05-21
6871 (Plusnet),147.147.238.x/24,yes,rewritten,rewritten,none,2017-05-21
9105 (TISCALI-UK),79.76.200.x/24,yes,rewritten,rewritten,none,2017-05-21
42689 (Cablecom-AS),109.175.185.x/24,yes,blocked,received,/8,2017-05-21
42689 (Cablecom-AS),2a01:388:2xx::/40,no,received,received,/16,2017-05-21
5607 (BSKYB-BROADBAND-AS),94.2.58.x/24,yes,rewritten,rewritten,none,2017-05-21
786 (JANET),148.88.244.x/24,yes,unknown,unknown,none,2017-05-21
41230 (ASK4),31.205.38.x/24,yes,blocked,blocked,none,2017-05-21
786 (JANET),194.35.207.x/24,yes,rewritten,rewritten,none,2017-05-21
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-21
2856 (BT-UK-AS),86.175.241.x/24,yes,blocked,blocked,none,2017-05-21
25310 (ASN-CWACCESS),87.75.64.x/24,yes,rewritten,rewritten,none,2017-05-21
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-21
12576 (ORANGE-PCS),95.150.63.x/24,yes,rewritten,rewritten,none,2017-05-21
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-21
5413 (AS5413),176.35.206.x/24,yes,rewritten,rewritten,none,2017-05-21
12513 (ECLIPSE),82.153.160.x/24,yes,blocked,blocked,none,2017-05-21
2856 (BT-UK-AS),217.42.230.x/24,yes,rewritten,rewritten,none,2017-05-21
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.84.x/24,yes,blocked,blocked,none,2017-05-21
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-21
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-21
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-21
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-21
2856 (BT-UK-AS),81.152.71.x/24,yes,rewritten,rewritten,none,2017-05-21
34660 (IDAQ-AS),217.168.153.x/24,no,blocked,blocked,/28,2017-05-21
6939 (HURRICANE),2001:470:6bxx::/40,no,blocked,blocked,/48,2017-05-21
203380 (DAInternationalGroup),130.185.251.x/24,no,unknown,unknown,none,2017-05-21
50056 (AI-NET),178.18.118.x/24,no,blocked,blocked,none,2017-05-21
50056 (AI-NET),2a01:8000:1fxx::/40,no,blocked,blocked,/64,2017-05-21
5607 (BSKYB-BROADBAND-AS),151.224.143.x/24,yes,blocked,blocked,none,2017-05-21
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-21
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-05-21
5089 (NTL),86.28.232.x/24,yes,blocked,blocked,none,2017-05-21
13037 (ZEN-AS),82.68.191.x/24,yes,blocked,blocked,/29,2017-05-20
786 (JANET),148.88.244.x/24,yes,unknown,unknown,none,2017-05-20
5089 (NTL),86.19.215.x/24,yes,rewritten,rewritten,none,2017-05-20
12576 (ORANGE-PCS),149.254.235.x/24,yes,blocked,blocked,none,2017-05-20
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-05-20
60339 (H3GUK),92.40.24.x/24,yes,rewritten,rewritten,none,2017-05-20
5607 (BSKYB-BROADBAND-AS),5.67.107.x/24,yes,blocked,blocked,none,2017-05-20
5607 (BSKYB-BROADBAND-AS),2a02:c7f:dexx::/40,no,blocked,blocked,/64,2017-05-20
786 (JANET),129.67.39.x/24,yes,blocked,blocked,none,2017-05-20
8190 (MDNX),92.54.140.x/24,yes,unknown,unknown,none,2017-05-20
5413 (AS5413),176.35.206.x/24,yes,rewritten,rewritten,none,2017-05-20
5089 (NTL),82.30.177.x/24,yes,blocked,blocked,none,2017-05-20
9009 (M247),195.12.49.x/24,yes,blocked,blocked,none,2017-05-20
786 (JANET),194.35.207.x/24,yes,unknown,rewritten,none,2017-05-20
5089 (NTL),81.109.138.x/24,yes,blocked,blocked,none,2017-05-20
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-05-20
41230 (ASK4),31.205.38.x/24,yes,blocked,blocked,none,2017-05-20
2856 (BT-UK-AS),86.158.46.x/24,yes,rewritten,rewritten,none,2017-05-20
5089 (NTL),81.102.216.x/24,yes,blocked,blocked,none,2017-05-20
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-05-20
5413 (AS5413),195.147.143.x/24,yes,unknown,rewritten,none,2017-05-20
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-20
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.82.x/24,yes,blocked,blocked,none,2017-05-20
5089 (NTL),82.30.177.x/24,yes,blocked,blocked,none,2017-05-20
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-05-20
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-05-20
6871 (Plusnet),81.174.242.x/24,yes,blocked,blocked,none,2017-05-20
6871 (Plusnet),37.152.224.x/24,yes,rewritten,rewritten,none,2017-05-20
6871 (Plusnet),51.9.197.x/24,yes,blocked,blocked,none,2017-05-20
25310 (ASN-CWACCESS),84.9.183.x/24,yes,blocked,blocked,none,2017-05-20
5607 (BSKYB-BROADBAND-AS),90.206.248.x/24,yes,blocked,blocked,none,2017-05-20
5607 (BSKYB-BROADBAND-AS),2a02:c7d:1xx::/40,no,blocked,blocked,/64,2017-05-20
5089 (NTL),86.25.184.x/24,yes,blocked,blocked,none,2017-05-20
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-20
2856 (BT-UK-AS),86.182.24.x/24,yes,rewritten,rewritten,none,2017-05-20
13037 (ZEN-AS),82.69.96.x/24,yes,blocked,blocked,none,2017-05-20
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-20
6871 (Plusnet),51.7.243.x/24,yes,unknown,unknown,none,2017-05-20
6871 (Plusnet),143.159.243.x/24,yes,unknown,unknown,none,2017-05-20
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.81.x/24,yes,blocked,blocked,none,2017-05-20
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-20
6871 (Plusnet),46.208.62.x/24,yes,blocked,blocked,none,2017-05-20
9105 (TISCALI-UK),79.76.200.x/24,yes,rewritten,rewritten,none,2017-05-20
2856 (BT-UK-AS),86.129.163.x/24,yes,blocked,blocked,none,2017-05-20
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-20
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-20
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),151.231.132.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-19
786 (JANET),193.60.182.x/24,yes,unknown,unknown,none,2017-05-19
2856 (BT-UK-AS),86.132.188.x/24,yes,blocked,blocked,none,2017-05-19
5378,90.254.186.x/24,yes,blocked,blocked,none,2017-05-19
5089 (NTL),77.99.239.x/24,yes,unknown,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),90.217.176.x/24,yes,unknown,blocked,none,2017-05-19
786 (JANET),148.88.244.x/24,yes,unknown,unknown,none,2017-05-19
9105 (TISCALI-UK),79.68.164.x/24,yes,rewritten,rewritten,none,2017-05-19
6871 (Plusnet),91.125.198.x/24,yes,blocked,blocked,none,2017-05-19
12576 (ORANGE-PCS),213.205.194.x/24,yes,rewritten,rewritten,none,2017-05-19
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-19
5089 (NTL),81.102.216.x/24,yes,blocked,blocked,none,2017-05-19
6871 (Plusnet),84.93.188.x/24,yes,rewritten,rewritten,none,2017-05-19
5089 (NTL),82.30.177.x/24,yes,blocked,blocked,none,2017-05-19
8426 (CLARANET-AS),195.157.64.x/24,yes,unknown,unknown,none,2017-05-19
2856 (BT-UK-AS),86.164.113.x/24,yes,blocked,blocked,none,2017-05-19
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.80.x/24,yes,blocked,blocked,none,2017-05-19
199883 (ARUBACLOUDLTD-ASN),89.40.121.x/24,yes,blocked,blocked,none,2017-05-19
9105 (TISCALI-UK),79.76.200.x/24,yes,rewritten,rewritten,none,2017-05-19
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-19
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-19
5089 (NTL),82.36.107.x/24,yes,blocked,blocked,none,2017-05-19
5089 (NTL),213.107.166.x/24,yes,blocked,blocked,none,2017-05-19
199631 (WIGHTFIBRE),86.63.58.x/24,yes,blocked,blocked,none,2017-05-19
6871 (Plusnet),143.159.243.x/24,yes,unknown,unknown,none,2017-05-19
2856 (BT-UK-AS),109.157.82.x/24,yes,blocked,blocked,none,2017-05-19
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-19
12496 (IDNET),212.69.53.x/24,yes,rewritten,rewritten,none,2017-05-19
5089 (NTL),77.100.208.x/24,yes,blocked,blocked,none,2017-05-19
2856 (BT-UK-AS),86.171.139.x/24,yes,blocked,blocked,none,2017-05-19
786 (JANET),192.76.8.x/24,yes,blocked,blocked,none,2017-05-19
42689 (Cablecom-AS),109.175.185.x/24,yes,blocked,received,/8,2017-05-19
12513 (ECLIPSE),82.152.40.x/24,yes,blocked,blocked,none,2017-05-19
5089 (NTL),86.28.184.x/24,yes,blocked,blocked,none,2017-05-19
786 (JANET),130.88.240.x/24,yes,blocked,blocked,none,2017-05-19
2856 (BT-UK-AS),86.162.11.x/24,yes,blocked,blocked,none,2017-05-19
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-19
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),5.67.124.x/24,yes,blocked,blocked,none,2017-05-19
12513 (ECLIPSE),213.152.59.x/24,yes,rewritten,rewritten,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-19
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,blocked,blocked,none,2017-05-19
6871 (Plusnet),143.159.243.x/24,yes,unknown,unknown,none,2017-05-19
2856 (BT-UK-AS),86.129.163.x/24,yes,blocked,blocked,none,2017-05-19
12496 (IDNET),212.69.53.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-19
2856 (BT-UK-AS),81.144.173.x/24,yes,blocked,blocked,none,2017-05-19
42831 (UKSERVERS-AS),78.110.175.x/24,yes,blocked,blocked,none,2017-05-19
13213 (UK2NET-AS),82.163.79.x/24,no,blocked,blocked,none,2017-05-19
6871 (Plusnet),80.229.141.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-19
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,none,2017-05-19
13285 (OPALTELECOM-AS),89.240.230.x/24,yes,rewritten,rewritten,none,2017-05-19
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-18
9105 (TISCALI-UK),88.108.245.x/24,yes,rewritten,rewritten,none,2017-05-18
13285 (OPALTELECOM-AS),92.18.211.x/24,yes,rewritten,rewritten,none,2017-05-18
13037 (ZEN-AS),82.70.196.x/24,yes,blocked,blocked,/29,2017-05-18
2856 (BT-UK-AS),86.132.188.x/24,yes,blocked,blocked,none,2017-05-18
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-18
5089 (NTL),82.30.177.x/24,yes,blocked,blocked,none,2017-05-18
6871 (Plusnet),51.6.53.x/24,yes,rewritten,rewritten,none,2017-05-18
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-18
6871 (Plusnet),51.7.243.x/24,yes,unknown,unknown,none,2017-05-18
5607 (BSKYB-BROADBAND-AS),90.201.130.x/24,yes,unknown,blocked,none,2017-05-18
6871 (Plusnet),84.93.188.x/24,yes,rewritten,rewritten,none,2017-05-18
31712 (GIGASTREAM-AS),83.142.39.x/24,no,blocked,blocked,/28,2017-05-18
6871 (Plusnet),51.9.197.x/24,yes,blocked,blocked,none,2017-05-18
8190 (MDNX),78.154.105.x/24,yes,unknown,unknown,none,2017-05-18
6871 (Plusnet),91.125.198.x/24,yes,blocked,blocked,none,2017-05-18
5607 (BSKYB-BROADBAND-AS),90.215.113.x/24,yes,unknown,blocked,none,2017-05-18
2856 (BT-UK-AS),86.148.4.x/24,yes,blocked,blocked,none,2017-05-18
6871 (Plusnet),143.159.243.x/24,yes,unknown,unknown,none,2017-05-18
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-18
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-05-18
5413 (AS5413),195.147.143.x/24,yes,unknown,rewritten,none,2017-05-18
12703 (PULSANT-AS),87.246.65.x/24,yes,unknown,unknown,none,2017-05-18
6871 (Plusnet),46.208.62.x/24,yes,blocked,blocked,none,2017-05-18
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-05-18
35662 (REDSTATION),88.150.224.x/24,yes,blocked,blocked,none,2017-05-18
786 (JANET),194.35.93.x/24,yes,blocked,blocked,none,2017-05-18
5089 (NTL),194.168.59.x/24,yes,unknown,unknown,none,2017-05-18
786 (JANET),194.35.93.x/24,yes,blocked,blocked,none,2017-05-18
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-18
2856 (BT-UK-AS),86.129.163.x/24,yes,blocked,blocked,none,2017-05-18
786 (JANET),194.35.93.x/24,yes,blocked,blocked,none,2017-05-18
786 (JANET),193.61.154.x/24,no,blocked,blocked,/22,2017-05-18
786 (JANET),138.38.166.x/24,no,unknown,unknown,none,2017-05-18
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,unknown,blocked,none,2017-05-18
2856 (BT-UK-AS),86.129.163.x/24,yes,blocked,blocked,none,2017-05-18
2856 (BT-UK-AS),217.43.255.x/24,yes,blocked,blocked,none,2017-05-18
2529 (DEMON-INTERNET),62.49.161.x/24,yes,blocked,blocked,none,2017-05-18
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-18
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,none,2017-05-18
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-18
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-18
2856 (BT-UK-AS),109.151.162.x/24,yes,blocked,blocked,none,2017-05-18
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-05-17
5089 (NTL),86.10.87.x/24,yes,blocked,blocked,none,2017-05-17
13285 (OPALTELECOM-AS),92.26.54.x/24,yes,blocked,blocked,none,2017-05-17
9009 (M247),89.238.166.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),217.43.255.x/24,yes,blocked,blocked,none,2017-05-17
6871 (Plusnet),46.208.62.x/24,yes,blocked,blocked,none,2017-05-17
9105 (TISCALI-UK),88.108.245.x/24,yes,rewritten,rewritten,none,2017-05-17
6871 (Plusnet),91.125.103.x/24,yes,rewritten,rewritten,none,2017-05-17
9105 (TISCALI-UK),88.108.245.x/24,yes,rewritten,rewritten,none,2017-05-17
43234 (TT-AOLUK-AS),92.10.217.x/24,yes,rewritten,rewritten,none,2017-05-17
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-17
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-17
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-17
6871 (Plusnet),51.7.243.x/24,yes,unknown,unknown,none,2017-05-17
43234 (TT-AOLUK-AS),92.8.105.x/24,yes,rewritten,rewritten,none,2017-05-17
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-17
9105 (TISCALI-UK),79.68.164.x/24,yes,rewritten,rewritten,none,2017-05-17
13213 (UK2NET-AS),88.202.231.x/24,yes,unknown,blocked,none,2017-05-17
5607 (BSKYB-BROADBAND-AS),2.126.186.x/24,yes,blocked,blocked,none,2017-05-17
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8xx::/40,no,blocked,blocked,/64,2017-05-17
9105 (TISCALI-UK),79.76.200.x/24,yes,rewritten,rewritten,none,2017-05-17
13285 (OPALTELECOM-AS),92.26.54.x/24,yes,blocked,blocked,none,2017-05-17
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-17
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.85.x/24,yes,blocked,blocked,none,2017-05-17
6871 (Plusnet),84.93.188.x/24,yes,rewritten,rewritten,none,2017-05-17
9105 (TISCALI-UK),79.75.145.x/24,yes,rewritten,rewritten,none,2017-05-17
5607 (BSKYB-BROADBAND-AS),2.217.189.x/24,yes,rewritten,rewritten,none,2017-05-17
60187 (LGFL-AS),5.150.65.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),86.129.62.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),86.176.139.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),109.159.184.x/24,yes,blocked,blocked,none,2017-05-17
25180 (EXPONENTIAL-E-AS),31.221.114.x/24,yes,rewritten,rewritten,none,2017-05-17
42004 (ULGRP-AS),195.8.192.x/24,yes,received,received,/8,2017-05-17
42004 (ULGRP-AS),2a00:19d8:xx::/40,no,received,received,none,2017-05-17
6871 (Plusnet),80.229.232.x/24,yes,rewritten,rewritten,none,2017-05-17
29446 (CHUNKYCHIPS-AS),82.146.145.x/24,yes,blocked,blocked,none,2017-05-17
5607 (BSKYB-BROADBAND-AS),176.250.151.x/24,yes,blocked,blocked,none,2017-05-17
4589 (EASYNET),82.110.120.x/24,yes,blocked,blocked,none,2017-05-17
6871 (Plusnet),143.159.243.x/24,yes,unknown,unknown,none,2017-05-17
9105 (TISCALI-UK),79.75.26.x/24,yes,received,received,/8,2017-05-17
786 (JANET),138.38.157.x/24,no,unknown,unknown,none,2017-05-17
786 (JANET),192.41.131.x/24,yes,unknown,unknown,none,2017-05-17
2856 (BT-UK-AS),86.129.163.x/24,yes,blocked,blocked,none,2017-05-17
5089 (NTL),77.98.166.x/24,yes,blocked,blocked,none,2017-05-17
12576 (ORANGE-PCS),2.26.166.x/24,yes,rewritten,rewritten,none,2017-05-17
5089 (NTL),82.36.107.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),81.144.173.x/24,yes,blocked,blocked,none,2017-05-17
60257 (Origin),145.255.245.x/24,yes,rewritten,rewritten,none,2017-05-17
2856 (BT-UK-AS),86.133.13.x/24,yes,blocked,blocked,none,2017-05-17
2856 (BT-UK-AS),109.151.162.x/24,yes,blocked,blocked,none,2017-05-16
9105 (TISCALI-UK),62.64.132.x/24,yes,rewritten,rewritten,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-16
56329 (GIGACLEAR),46.227.149.x/24,yes,rewritten,rewritten,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,rewritten,rewritten,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-16
5607 (BSKYB-BROADBAND-AS),90.205.26.x/24,yes,blocked,blocked,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8exx::/40,no,blocked,blocked,/64,2017-05-16
2856 (BT-UK-AS),86.176.139.x/24,yes,blocked,blocked,none,2017-05-16
6871 (Plusnet),84.93.188.x/24,yes,rewritten,rewritten,none,2017-05-16
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-16
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.81.x/24,yes,blocked,blocked,none,2017-05-16
43234 (TT-AOLUK-AS),92.0.250.x/24,yes,rewritten,rewritten,none,2017-05-16
786 (JANET),193.61.148.x/24,yes,rewritten,rewritten,none,2017-05-16
786 (JANET),194.35.207.x/24,yes,rewritten,rewritten,none,2017-05-16
5089 (NTL),82.20.247.x/24,yes,blocked,blocked,none,2017-05-16
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-05-16
9105 (TISCALI-UK),79.68.164.x/24,yes,rewritten,rewritten,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),2.220.252.x/24,yes,blocked,blocked,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8cxx::/40,no,blocked,blocked,/64,2017-05-16
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-16
12576 (ORANGE-PCS),95.150.63.x/24,yes,rewritten,rewritten,none,2017-05-16
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-05-16
786 (JANET),193.61.148.x/24,yes,rewritten,rewritten,none,2017-05-16
5089 (NTL),92.238.29.x/24,yes,rewritten,rewritten,none,2017-05-16
5089 (NTL),82.20.136.x/24,yes,blocked,blocked,none,2017-05-16
786 (JANET),130.88.240.x/24,yes,blocked,blocked,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),188.220.71.x/24,yes,blocked,blocked,none,2017-05-16
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-05-16
2856 (BT-UK-AS),217.43.255.x/24,yes,blocked,blocked,none,2017-05-16
16082 (SPITFIRE),87.224.70.x/24,yes,unknown,unknown,none,2017-05-16
9009 (M247),91.207.57.x/24,yes,blocked,blocked,none,2017-05-16
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-05-16
786 (JANET),194.35.93.x/24,yes,blocked,blocked,none,2017-05-16
